日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-19,601998,7.28,7.21,7.29,7.13,638981,473340179.0,2.19,-1.1,-0.08,0.16
2025-09-22,601998,7.19,7.2,7.28,7.17,358617,265769831.0,1.53,-0.14,-0.01,0.09
2025-09-23,601998,7.16,7.27,7.33,7.12,585076,435642142.0,2.92,0.97,0.07,0.14
2025-09-24,601998,7.26,7.19,7.32,7.18,618929,459481522.0,1.93,-1.1,-0.08,0.15
2025-09-25,601998,7.19,7.15,7.2,7.09,477995,349978601.0,1.53,-0.56,-0.04,0.12
2025-09-26,601998,7.14,7.21,7.25,7.04,514817,378153425.0,2.94,0.84,0.06,0.13
2025-09-29,601998,7.2,7.11,7.21,7.06,687472,502810692.0,2.08,-1.39,-0.1,0.17
2025-09-30,601998,7.13,7.01,7.14,6.98,731264,528745736.0,2.25,-1.41,-0.1,0.18
2025-10-09,601998,6.99,7.07,7.07,6.94,490309,352640521.0,1.85,0.86,0.06,0.12
2025-10-10,601998,7.04,7.07,7.17,7.03,617349,449760891.0,1.98,0.0,0.0,0.15
2025-10-13,601998,7.05,7.12,7.16,6.96,776142,563838224.0,2.83,0.71,0.05,0.19
2025-10-14,601998,7.08,7.32,7.33,7.04,1194059,886962268.0,4.07,2.81,0.2,0.29
2025-10-15,601998,7.3,7.36,7.41,7.27,829312,625183050.0,1.91,0.55,0.04,0.2
2025-10-16,601998,7.35,7.65,7.66,7.34,1225719,947368892.0,4.35,3.94,0.29,0.3
2025-10-17,601998,7.66,7.6,7.71,7.58,860328,673473286.0,1.7,-0.65,-0.05,0.21
2025-10-20,601998,7.58,7.52,7.61,7.41,663581,511592485.0,2.63,-1.05,-0.08,0.16
2025-10-21,601998,7.52,7.56,7.58,7.46,519647,400757246.0,1.6,0.53,0.04,0.13
2025-10-22,601998,7.56,7.74,7.79,7.53,738015,581243470.0,3.44,2.38,0.18,0.18
2025-10-23,601998,7.74,7.77,7.88,7.66,595566,473395824.0,2.84,0.39,0.03,0.15
2025-10-24,601998,7.74,7.75,7.85,7.62,738131,586263377.0,2.96,-0.26,-0.02,0.18
2025-10-27,601998,7.72,7.65,7.81,7.57,860334,675888394.0,3.1,-1.29,-0.1,0.21
2025-10-28,601998,7.66,7.61,7.69,7.52,499015,388236150.0,2.22,-0.52,-0.04,0.12
2025-10-29,601998,7.56,7.53,7.61,7.44,613323,473471070.0,2.23,-1.05,-0.08,0.15
2025-10-30,601998,7.56,7.65,7.68,7.51,719999,562279494.0,2.26,1.59,0.12,0.18
2025-10-31,601998,7.57,7.55,7.64,7.43,914976,704722843.0,2.75,-1.31,-0.1,0.22
2025-11-03,601998,7.57,7.67,7.74,7.47,716263,560781149.0,3.58,1.59,0.12,0.18
2025-11-04,601998,7.69,7.93,7.96,7.66,907336,731151646.0,3.91,3.39,0.26,0.22
2025-11-05,601998,7.95,7.91,7.96,7.82,644698,521167435.0,1.77,-0.25,-0.02,0.16
2025-11-06,601998,7.86,7.81,7.9,7.79,583162,468983618.0,1.39,-1.26,-0.1,0.14
2025-11-07,601998,7.84,7.92,8.01,7.82,604403,490289935.0,2.43,1.41,0.11,0.15
2025-11-10,601998,7.89,8.04,8.05,7.84,479551,391729674.0,2.65,1.52,0.12,0.12
2025-11-11,601998,8.0,7.96,8.06,7.94,322962,264158154.0,1.49,-1.0,-0.08,0.08
2025-11-12,601998,8.0,7.94,8.09,7.94,450200,369245183.0,1.88,-0.25,-0.02,0.11
2025-11-13,601998,7.94,7.86,7.98,7.78,561432,451597407.0,2.52,-1.01,-0.08,0.14
2025-11-14,601998,7.87,7.85,7.95,7.84,372268,300969851.0,1.4,-0.13,-0.01,0.09
2025-11-17,601998,7.88,7.78,7.89,7.75,421902,337301974.0,1.78,-0.89,-0.07,0.1
2025-11-18,601998,7.78,7.73,7.81,7.71,342741,272261846.0,1.29,-0.64,-0.05,0.08
2025-11-19,601998,7.74,7.85,7.9,7.71,491925,394668429.0,2.46,1.55,0.12,0.12
2025-11-20,601998,7.85,7.96,8.06,7.82,802756,655230865.0,3.06,1.4,0.11,0.2
2025-11-21,601998,7.96,7.92,8.07,7.9,680672,542367978.0,2.14,-0.5,-0.04,0.17
2025-11-24,601998,7.93,7.72,8.0,7.72,629683,492167991.0,3.54,-2.53,-0.2,0.15
2025-11-25,601998,7.78,7.91,7.92,7.67,603844,473010055.0,3.24,2.46,0.19,0.15
2025-11-26,601998,7.92,7.81,7.97,7.75,477451,373377283.0,2.78,-1.26,-0.1,0.12
2025-11-27,601998,7.79,7.84,7.87,7.71,371985,290230497.0,2.05,0.38,0.03,0.09
2025-11-28,601998,7.81,7.76,7.82,7.73,354623,275294802.0,1.15,-1.02,-0.08,0.09
2025-12-01,601998,7.73,7.78,7.84,7.66,550279,426792530.0,2.32,0.26,0.02,0.13
2025-12-02,601998,7.79,7.78,7.91,7.74,526976,411890136.0,2.19,0.0,0.0,0.13
2025-12-03,601998,7.76,7.78,7.89,7.72,496338,388622758.0,2.19,0.0,0.0,0.12
2025-12-04,601998,7.77,7.78,7.87,7.76,434451,339908836.0,1.41,0.0,0.0,0.11
2025-12-05,601998,7.8,7.73,7.89,7.71,517012,401516419.0,2.31,-0.64,-0.05,0.13
2025-12-08,601998,7.71,7.64,7.72,7.56,578560,441845808.0,2.07,-1.16,-0.09,0.14
2025-12-09,601998,7.65,7.62,7.67,7.58,348634,266073500.0,1.18,-0.26,-0.02,0.09
2025-12-10,601998,7.61,7.49,7.63,7.45,461981,346969175.0,2.36,-1.71,-0.13,0.11
2025-12-11,601998,7.51,7.51,7.53,7.43,574556,428971376.0,1.34,0.27,0.02,0.14
2025-12-12,601998,7.49,7.46,7.5,7.34,876162,649494100.0,2.13,-0.67,-0.05,0.21
2025-12-15,601998,7.43,7.42,7.49,7.33,546467,404808385.0,2.14,-0.54,-0.04,0.13
2025-12-16,601998,7.41,7.36,7.46,7.31,542717,400948741.0,2.02,-0.81,-0.06,0.13
2025-12-17,601998,7.37,7.38,7.42,7.29,524164,386268324.0,1.77,0.27,0.02,0.13
2025-12-18,601998,7.38,7.51,7.54,7.37,404349,301956341.0,2.3,1.76,0.13,0.1
2025-12-19,601998,7.51,7.46,7.53,7.41,385670,287766611.0,1.6,-0.67,-0.05,0.09
2025-12-22,601998,7.45,7.39,7.45,7.36,359640,265793850.0,1.21,-0.94,-0.07,0.09
2025-12-23,601998,7.38,7.47,7.5,7.37,528789,394030517.0,1.76,1.08,0.08,0.13
2025-12-24,601998,7.49,7.42,7.49,7.39,305036,226604335.0,1.34,-0.67,-0.05,0.07
2025-12-25,601998,7.41,7.48,7.53,7.39,400727,299560359.0,1.89,0.81,0.06,0.1
2025-12-26,601998,7.47,7.42,7.5,7.4,288125,214174261.0,1.34,-0.8,-0.06,0.07
